1 1:0.68421 2:-0.616601 3:0.144385 4:-0.484536 5:0.23913 6:0.255172 7:0.147679 8:-0.433962 9:0.18612 10:-0.255973 11:-0.089431 12:0.941392 13:0.122682 
3 1:-0.221052 2:-0.802372 3:-0.0481284 4:-0.28866 5:-0.673913 6:-0.296552 7:-0.898734 8:0.773585 9:-0.470032 10:-0.288396 11:-0.560976 12:-0.824176 13:-0.46933 
3 1:-0.173684 2:-0.320158 3:-0.101604 4:-0.185567 5:-0.478261 6:-0.558621 7:-0.864979 8:0.886792 9:-0.665615 10:-0.00682595 11:-0.593496 12:-0.772894 13:-0.405136 
3 1:-0.357895 2:0.573122 3:0.262032 4:0.0721649 5:-0.586957 6:-0.724138 7:-0.945148 8:0.509434 9:-0.753943 10:-0.561433 11:-0.560976 12:-1 13:-0.369472 
3 1:-0.210526 2:0.885376 3:0.368984 4:0.484536 5:-0.434783 6:-0.441379 7:-0.890295 8:0.886792 9:-0.564669 10:-0.365188 11:-0.447154 12:-0.692308 13:-0.661912 
3 1:0.294737 2:0.126482 3:-0.112299 4:-0.0824742 5:-0.608696 6:-0.558621 7:-0.940928 8:0.698113 9:-0.70347 10:-0.245734 11:-0.463415 12:-0.59707 13:-0.569187 
3 1:-0.0473682 2:-0.12253 3:0.336898 4:0.381443 5:-0.326087 6:-0.0758622 7:-0.890295 8:0.509434 9:-0.747634 10:-0.37884 11:-0.333333 12:-0.355311 13:-0.554922 
3 1:2.50967e-07 2:-0.181818 3:0.433155 4:0.0721649 5:-0.434783 6:-0.613793 7:-0.932489 8:0.509434 9:-0.785489 10:-0.433447 11:-0.528455 12:-0.238095 13:-0.540656 
3 1:0.226316 2:-0.280632 3:0.0588234 4:-0.0309279 5:-0.586957 6:-0.710345 7:-0.932489 8:-0.0943396 9:-0.85489 10:-0.262799 11:-0.642276 12:-0.120879 13:-0.28388 
3 1:0.310527 2:-0.0395257 3:0.454545 4:0.329897 5:-0.413043 6:-0.606897 7:-0.924051 8:0.396226 9:-0.911672 10:-0.476109 11:-0.333333 12:-0.421245 13:-0.654779 
3 1:0.363158 2:0.664031 3:0.0588234 4:-0.0309279 5:-0.521739 6:-0.296552 7:-0.805907 8:0.283019 9:-0.615142 10:-0.467577 11:-0.300813 12:-0.428571 13:-0.611983 
3 1:-0.357895 2:0.241107 3:-0.101604 4:-0.185567 5:-0.0869565 6:-0.724138 7:-0.814346 8:-0.396226 9:-0.539432 10:0.182594 11:-0.723577 12:-0.465201 13:-0.17689 
3 1:0.121053 2:0.118577 3:-0.15508 4:0.0721649 5:-0.304348 6:-0.641379 7:-0.911392 8:0.132075 9:-0.438486 10:-0.535836 11:-0.804878 12:-0.699634 13:-0.212553 
3 1:0.5 2:0.699605 3:-0.0695187 4:-0.0309279 5:-0.782609 6:-1 7:-1 8:0.0188679 9:-0.829653 10:-0.382253 11:-0.837398 12:-0.956044 13:-0.804565 
3 1:-0.0315789 2:0.529644 3:0.197861 4:0.123711 5:-0.652174 6:-0.503448 7:-0.869198 8:0.283019 9:-0.716088 10:0.0870307 11:-0.902439 12:-0.567766 13:-0.504993 
3 1:0.205263 2:-0.0118577 3:0.0909092 4:0.123711 5:-0.521739 6:-0.344828 7:-0.822785 8:0.207547 9:-0.470032 10:0.21843 11:-0.886179 12:-0.74359 13:-0.46933 
3 1:0.0789474 2:0.249012 3:0.0695186 4:0.123711 5:-0.0652174 6:-0.703448 7:-0.556962 8:-0.207547 9:-0.539432 10:0.385665 11:-0.853659 12:-0.956044 13:-0.611983 
3 1:0.3 2:-0.0592886 3:0.347593 4:0.381443 5:0.152174 6:-0.710345 7:-0.481013 8:-0.660377 9:-0.470032 10:0.249147 11:-0.821138 12:-0.978022 13:-0.68331 
3 1:-0.0736841 2:-0.237154 3:0.197861 4:0.175258 5:-0.0869565 6:-0.655172 7:-0.56962 8:-0.584906 9:-0.463722 10:0.624573 11:-1 12:-0.85348 13:-0.71184 
3 1:0.0947367 2:-0.541502 3:0.486631 4:0.536082 6:-0.158621 7:-0.603376 8:-0.509434 9:-0.274448 10:-0.00682595 11:-0.788618 12:-0.956044 13:-0.7903 
3 1:0.157895 2:0.0118576 3:-0.0160428 4:-0.185567 5:-0.391304 6:-0.434483 7:-0.793249 8:0.811321 9:-0.0788643 10:0.576792 11:-0.869919 12:-0.824176 13:-0.433666 
3 1:-0.18421 2:-0.782609 3:-0.208556 4:-0.0309279 5:-0.282609 6:-0.655172 7:-0.898734 8:0.509434 9:-0.375394 10:0.0784983 11:-0.837398 12:-0.794872 13:-0.483595 
3 1:0.126316 2:0.758893 3:0.0267379 4:0.175258 5:-0.5 6:-0.475862 7:-0.877637 8:0.811321 9:-0.280757 10:0.129693 11:-0.804878 12:-0.846154 13:-0.36234 
3 1:0.478948 2:0.335968 3:0.0909092 4:-0.0824742 5:-0.586957 6:-0.434483 7:-0.793249 8:0.320755 9:-0.274448 10:0.319113 11:-0.853659 12:-0.728938 13:-0.71184 
3 1:-0.252632 2:-0.0948617 3:0.368984 4:0.690722 5:-0.413043 6:-0.365517 7:-0.898734 8:0.886792 9:-0.539432 10:0.0614334 11:-0.691057 12:-0.663004 13:-0.141227 
3 1:0.742105 2:-0.628459 3:0.433155 4:0.484536 5:-0.391304 6:0.255172 7:-0.590717 8:0.509434 9:0.444795 10:1 11:-0.853659 12:-0.494505 13:-0.455064 
3 1:0.289474 2:-0.632411 3:0.368984 4:0.226804 5:-0.586957 6:0.117241 7:-0.679325 8:0.471698 9:0.18612 10:0.786689 11:-0.853659 12:-0.626374 13:-0.512126 
3 1:-0.3 2:0.221344 3:0.0909092 4:0.0721649 5:-0.608696 6:-0.0896552 7:-0.755274 8:0.396226 9:-0.602524 10:0.0870307 11:-0.869919 12:-0.772894 13:-0.654779 
3 1:0.4 2:-0.00395261 3:0.262032 4:-0.0309279 5:-0.195652 6:-0.413793 7:-0.907173 8:0.396226 9:-0.753943 10:-0.215017 11:-0.219512 12:-0.59707 13:-0.426534 
3 1:-0.042105 2:-4.71183e-08 3:0.304813 4:0.175258 5:-0.217391 6:-0.537931 7:-0.890295 8:0.773585 9:-0.652997 10:-0.266212 11:-0.365854 12:-0.384615 13:-0.583452 
3 1:0.0157896 2:0.0711462 3:0.0588234 4:-0.185567 5:-0.217391 6:-0.717241 7:-0.848101 8:0.0188679 9:-0.665615 10:-0.317406 11:-0.674797 12:-0.648352 13:-0.433666 
3 1:0.447368 2:-0.201581 3:0.00534752 4:0.175258 5:-0.565217 6:-0.744828 7:-0.85654 8:0.0566037 9:-0.608833 10:0.416382 11:-0.642276 12:-0.699634 13:-0.519258 
3 1:0.421052 2:0.43083 3:-0.0374332 4:0.226804 5:-0.608696 6:-0.793103 7:-0.945148 8:0.471698 9:-0.533123 10:-0.0887372 11:-0.512195 12:-0.648352 13:-0.654779 
3 1:0.273684 2:0.16996 3:0.326203 4:0.278351 5:-0.108696 6:-0.503448 7:-0.755274 8:0.132075 9:-0.337539 10:0.604096 11:-0.398374 12:-0.787546 13:-0.405136 
3 1:-0.0578948 2:0.0395256 3:0.00534752 4:-0.0824742 5:-0.608696 6:-0.655172 7:-0.864979 8:0.0188679 9:-0.646688 10:0.532423 11:-0.609756 12:-0.648352 13:-0.419401 
3 1:0.342105 2:-0.272727 3:0.42246 4:0.43299 5:-0.23913 6:-0.606897 7:-0.78903 8:-0.018868 9:-0.287066 10:0.259386 11:-0.577236 12:-0.611722 13:-0.326676 
3 1:0.247368 2:0.525692 3:0.604278 4:0.484536 5:-0.0869565 6:-0.310345 7:-0.738397 8:-0.471698 9:-0.55836 10:0.232082 11:-0.691057 12:-0.52381 13:-0.49786 
3 1:-0.384211 2:-0.0948617 3:0.0267379 4:-0.134021 5:-0.434783 6:-0.813793 7:-0.936709 8:0.0188679 9:-0.798107 10:-0.279863 11:-0.707317 12:-0.589744 13:-0.669044 
3 1:-0.0842102 2:-0.347826 3:-0.0160428 4:-0.0824742 5:-0.652174 6:-0.717241 7:-0.92827 8:0.320755 9:-0.85489 10:0.47099 11:-0.853659 12:-0.736264 13:-0.726106 
3 1:0.647368 2:-0.300395 3:0.197861 4:-0.0309279 5:-0.543478 6:-0.517241 7:-0.848101 8:0.169811 9:-0.476341 10:0.43686 11:-0.772358 12:-0.677656 13:-0.455064 
3 1:0.410526 2:0.940711 3:0.165775 4:0.0206185 5:-0.456522 6:-0.517241 7:-0.886076 8:0.471698 9:-0.589905 10:0.0955631 11:-0.739837 12:-0.655678 13:-0.340942 
3 1:0.247368 2:0.252964 3:0.197861 4:0.278351 5:-0.304348 6:-0.434483 7:-0.827004 8:0.132075 9:-0.369085 10:0.0273038 11:-0.642276 12:-0.787546 13:-0.326676 
3 1:0.178948 2:0.39921 3:-0.0374332 4:-0.0309279 5:0.0869565 6:-0.57931 7:-0.852321 8:0.132075 9:-0.40694 10:0.522184 11:-0.821138 12:-0.787546 13:-0.205421 
3 1:0.126316 2:-0.268775 3:0.0802138 4:-0.0309279 5:0.0869565 6:-0.537931 7:-0.85654 8:0.509434 9:-0.337539 10:0.368601 11:-0.804878 12:-0.74359 13:-0.198288 
3 1:0.631579 2:0.328063 3:0.475936 4:0.43299 5:-0.434783 6:-0.262069 7:-0.822785 8:0.622641 9:-0.40694 10:0.351536 11:-0.788618 12:-0.758242 13:-0.597718 
